item_id,name,value
198,Image,HIOR Centrum - steigers tpv glooing.jpg
198,SourceLink,"(voormalig) HIOR Centrum (2009, vervallen 2016)"
199,Image,HIOR Centrum - waterstoep 1.jpg
199,SourceLink,"(voormalig) HIOR Centrum (2009, vervallen 2016)"
200,Image,HIOR Centrum - drenkelingenvoorzieningen.jpg
200,SourceLink,"(voormalig) HIOR Centrum (2009, vervallen 2016)"
201,Image,HIOR Centrum - hekwerken.jpg
201,SourceLink,"(voormalig) HIOR Centrum (2009, vervallen 2016)"
202,Image,vezip 1 (v).jpg
202,SourceLink,"(voormalig) HIOR Centrum (2009, vervallen 2016)"
203,Image,HIOR Centrum - autohekje.jpg
203,SourceLink,"(voormalig) HIOR Centrum (2009, vervallen 2016)"
204,Image,centrum 1 (v).jpg
204,Image,centrum 5 (v).jpg
204,SourceLink,"(voormalig) HIOR Centrum (2009, vervallen 2016)"
205,Image,Toilet 1 (v).jpg
205,Image,Toilet 2 (v).jpg
205,Image,Toilet 3 (v).jpg
205,SourceLink,"(voormalig) HIOR Centrum (2009, vervallen 2016)"
206,Image,parkeren centrum 1 (v).jpg
206,Image,parkeren centrum 2 (v).jpg
206,Image,parkeren centrum 3 (v).jpg
206,SourceLink,"(voormalig) HIOR Centrum (2009, vervallen 2016)"
207,Image,fontein centrum 2 (v).jpg
207,Image,fontein centrum 1 (v).jpg
207,Image,fontein centrum 3 (v).jpg
207,SourceLink,"(voormalig) HIOR Centrum (2009, vervallen 2016)"
208,Image,Waterhapper 1 (v).jpg
208,SourceLink,"(voormalig) HIOR Centrum (2009, vervallen 2016)"
209,Image,Handboek Hardlooproutes - detail punaise.jpg
209,Image,Handboek Hardlooproutes - Gemarkeerde Hardlooproutes Amsterdam.jpg
209,SourceLink,Handboek Hardlooproutes (2016)
210,Image,Groenvisie Nieuw-West - Tuinstad 2.0.jpg
210,Image,groen nieuw-west 1 (v).jpg
210,Image,groen nieuw-west 2 (v).jpg
210,SourceLink,Groenvisie Nieuw-West (2012)
211,Image,Groenvisie Nieuw-West - Schakel.jpg
211,Image,tuinen van west 3 (v).jpg
211,Image,nieuwe meer 1 (v).jpg
211,SourceLink,Groenvisie Nieuw-West (2012)
212,Image,Groenvisie Nieuw-West - Raamwerk.jpg
212,Image,tuinen van west 2 (v).jpg
212,Image,groen nieuw-west 2 (v).jpg
212,SourceLink,Groenvisie Nieuw-West (2012)
213,Image,Groenvisie Nieuw-West - Gebruik verschil.jpg
213,Image,groen nieuw-west 3 (v).jpg
213,Image,sloterpark 1 (v).jpg
213,SourceLink,Groenvisie Nieuw-West (2012)
214,Image,Groenvisie Nieuw-West - Vensterbank tot Landschap.jpg
214,SourceLink,Groenvisie Nieuw-West (2012)
215,Image,Ecologische visie - kaart ecologische structuur.jpg
215,SourceLink,Ecologische Visie (2012)
216,Image,bomen nieuw-west 1 (v).jpg
216,Image,bomen nieuw-west 2 (v).jpg
216,Image,bomen nieuw-west 3 (v).jpg
216,SourceLink,De bomentaal van Slotervaart (2009)
217,Image,Bomentaal Slotervaart - Parkway.jpg
217,SourceLink,De bomentaal van Slotervaart (2009)
218,Image,Bomentaal Slotervaart - Laan in Gras (stadslaan).jpg
218,SourceLink,De bomentaal van Slotervaart (2009)
219,Image,Bomentaal Slotervaart - Laan in verharding (stadsweg).jpg
219,SourceLink,De bomentaal van Slotervaart (2009)
220,Image,Bomentaal Slotervaart - Singel.jpg
220,SourceLink,De bomentaal van Slotervaart (2009)
221,Image,Bomentaal Slotervaart -  Bomenrand.jpg
221,SourceLink,De bomentaal van Slotervaart (2009)
222,Image,Bomentaal Slotervaart -  poort.jpg
222,SourceLink,De bomentaal van Slotervaart (2009)
223,Image,Bomentaal Slotervaart -  scherm.jpg
223,SourceLink,De bomentaal van Slotervaart (2009)
224,Image,Bomentaal Slotervaart -  Gevelritme.jpg
224,SourceLink,De bomentaal van Slotervaart (2009)
225,Image,Bomentaal Slotervaart -  Blok.jpg
225,SourceLink,De bomentaal van Slotervaart (2009)
226,Image,Bomentaal Slotervaart -  Bomen Los.jpg
226,SourceLink,De bomentaal van Slotervaart (2009)
227,Image,Bomentaal Slotervaart -  Carre.jpg
227,SourceLink,De bomentaal van Slotervaart (2009)
228,Image,Bomentaal Slotervaart -  Haak.jpg
228,SourceLink,De bomentaal van Slotervaart (2009)
229,Image,Bomentaal Slotervaart -  Accent.jpg
229,SourceLink,De bomentaal van Slotervaart (2009)
230,Image,Bomentaal Slotervaart -  Blokje.jpg
230,SourceLink,De bomentaal van Slotervaart (2009)
231,Image,Bomentaal Slotervaart -  Cesuur.jpg
231,SourceLink,De bomentaal van Slotervaart (2009)
232,Image,Bomentaal Slotervaart -  Spelregels.jpg
232,SourceLink,De bomentaal van Slotervaart (2009)
233,Image,Bewegende stad 1 (v).jpg
233,Image,Bewegende stad 3 (v).jpg
233,Image,Bewegende stad 6 (v).jpg
233,Link,Ganzenbord Spelen (2018).pdf
233,Link,Informatiekaart Kinderen niet meer Buiten Spel.pdf
233,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
234,Image,Voetganger 1 (v).jpg
234,Image,Voetganger 5 (v).jpg
234,Image,wandelen (1).jpg
234,Image,wandelen (2).jpg
234,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
235,Image,ruimte 2 (v).jpg
235,Image,ruimte 5 (v).jpg
235,Image,ruimte 7 (v).jpg
235,Link,Ganzenbord Spelen (2018).pdf
235,Link,Inspiratieboek Spelen in de stad (2019).pdf
235,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
236,Image,sport lockers 1 (v).jpg
236,Image,Waterhapper 2 (v).jpg
236,Image,Bewegende stad 3 (v).jpg
236,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
237,Image,Water 7 (v).jpg
237,Image,Water 3 (v).jpg
237,Image,zwemmen (2).jpg
237,Image,watersport 2 (v).jpg
237,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
238,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
239,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
240,Image,Gebiedsontwikkeling 1 (v).jpg
240,Image,Gebiedsontwikkeling 3 (v).jpg
240,Image,Gebiedsontwikkeling 2 (v).jpg
240,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
241,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
242,Image,Gebiedsontwikkeling 1 (v).jpg
242,Image,Gebiedsontwikkeling 2 (v).jpg
242,Image,Gebiedsontwikkeling 3 (v).jpg
242,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
243,Image,route 1 (v).jpg
243,Image,route 2 (v).jpg
243,Image,route 3 (v).jpg
243,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
244,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
245,Link,Inspiratieboek Spelen in de stad (2019).pdf
245,Link,Informatiekaart Kinderen niet meer Buiten Spel.pdf
245,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
246,Image,Spelen 1 (v).jpg
246,Image,Spelen 2 (v).jpg
246,Image,Spelen 5 (v).jpg
246,Link,Informatiekaart Kinderen niet meer Buiten Spel.pdf
246,Link,Inspiratieboek Spelen in de stad (2019).pdf
246,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
247,Image,Spelen 4 (v).jpg
247,Image,Spelen 6 (v).jpg
247,Link,Informatiekaart Kinderen niet meer Buiten Spel.pdf
247,Link,Inspiratieboek Spelen in de stad (2019).pdf
247,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
248,Image,toegankelijk 2 (v).jpg
248,Image,toegankelijk 3 (v).jpg
248,Image,toegankelijk 5 (v).jpg
248,Link,Onderzoek zorg en ruimte voor ouderen (2016).pdf
248,Link,Brochure Age Friendly City (2017).pdf
248,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
249,Image,ruimte 3 (v).jpg
249,Image,ruimte 5 (v).jpg
249,Image,Voetganger 2 (v).jpg
249,Image,Voetganger 3 (v).jpg
249,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
250,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
251,Image,stadsstraat 1 (v).jpg
251,Image,stadsstraat 2 (v).jpg
251,Image,stadsstraat 3 (v).jpg
251,Link,Onderzoeksrapport Stadsstraten Amsterdam (2017).pdf
251,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
252,Image,Bewegende stad 1 (v).jpg
252,Image,Bewegende stad 3 (v).jpg
252,Image,bewegen park 1 (v).jpg
252,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
253,Image,sport 1 (v).jpg
253,Image,sport 2 (v).jpg
253,Link,Informatiekaart Kinderen niet meer Buiten Spel.pdf
253,Link,Inspiratieboek Spelen in de stad (2019).pdf
253,SourceLink,"De Bewegende Stad, de Amsterdamse Beweeglogica (2016)"
254,Image,Gezond (1).jpg
254,Image,Gezond (3).jpg
254,Image,Gezond (6).jpg
254,SourceLink,De Amsterdamse gezondheidslogica (2021)
255,Image,groen 5 (v).jpg
255,Image,Handboek Groen - medebeheer (3).jpg
255,Image,Spelen 3 (v).jpg
255,Link,Inrichtingsprincipes Groene Pleinen (2020).pdf
255,SourceLink,De Amsterdamse gezondheidslogica (2021)
256,Image,Gezond (1).jpg
256,Image,Bewegende stad 5 (v).jpg
256,Image,Age Friendly 1 (v).jpg
256,SourceLink,De Amsterdamse gezondheidslogica (2021)
257,Image,ruststilte 1.jpg
257,Image,ruststilte 2.jpg
257,Image,rust.jpg
257,Link,Klimplantengids (2022).pdf
257,SourceLink,De Amsterdamse gezondheidslogica (2021)
258,Image,Gezond (6).jpg
258,Image,Gezond (9).jpg
258,Image,Gezond (2).jpg
258,SourceLink,De Amsterdamse gezondheidslogica (2021)
259,Image,Age Friendly 1 (v).jpg
259,Image,Gezond (4).jpg
259,Image,Gezond (5).jpg
259,SourceLink,De Amsterdamse gezondheidslogica (2021)
260,Image,Gezond (10).jpg
260,Image,groen plein 1.jpg
260,Image,fietsjes.jpg
260,SourceLink,De Amsterdamse gezondheidslogica (2021)
261,SourceLink,De Amsterdamse gezondheidslogica (2021)
262,Image,groendak (1).jpg
262,Image,gevel.jpg
262,Image,schaduwboom.jpg
262,Link,Klimplantengids (2022).pdf
262,SourceLink,De Amsterdamse gezondheidslogica (2021)
263,Image,binnentuin.jpg
263,Image,buitenruimte 2.jpg
263,Image,buitenruimte 1.jpg
263,Link,Klimplantengids (2022).pdf
263,SourceLink,De Amsterdamse gezondheidslogica (2021)
264,SourceLink,Bomenverordening (2014)
265,Link,Nota compensatie en herplant van bomen (2016).pdf
265,SourceLink,Bomenverordening (2014)
266,SourceLink,Bomenverordening (2014)
267,Image,Bomenstructuurplan Nieuw-West - stadslanen.jpg
267,Image,Bomenstructuurplan Nieuw-West - stadslanen 2.jpg
267,SourceLink,Bomenstructuurplan Nieuw-West (2002)
268,Image,Bomenstructuurplan Nieuw-West - stadswegen.jpg
268,Image,Bomenstructuurplan Nieuw-West - stadswegen.jpg
268,SourceLink,Bomenstructuurplan Nieuw-West (2002)
269,Image,Bomenstructuurplan Nieuw-West - parkways.jpg
269,Image,Bomenstructuurplan Nieuw-West - parkways 2.jpg
269,SourceLink,Bomenstructuurplan Nieuw-West (2002)
270,Image,Bomenstructuurplan Nieuw-West - singels.jpg
270,Image,Bomenstructuurplan Nieuw-West - singels 2.jpg
270,SourceLink,Bomenstructuurplan Nieuw-West (2002)
271,Image,Bomenstructuurplan Nieuw-West - bijzondere punten.jpg
271,SourceLink,Bomenstructuurplan Nieuw-West (2002)
272,Image,Bomenstructuurplan Nieuw-West - cultuurhistorisch lint.jpg
272,SourceLink,Bomenstructuurplan Nieuw-West (2002)
273,Image,Beleidsvisie Noordhollandsch-Kanaalzone - visiekaart.jpg
273,SourceLink,Beleidsvisie Noordhollandsch-Kanaalzone (2003)
274,SourceLink,Beleidsvisie Noordhollandsch-Kanaalzone (2003)
275,SourceLink,Beleidsvisie Noordhollandsch-Kanaalzone (2003)
276,Image,Beleidsvisie Noordhollandsch-Kanaalzone - kaart.jpg
276,SourceLink,Beleidsvisie Noordhollandsch-Kanaalzone (2003)
277,SourceLink,Beleidsvisie Noordhollandsch-Kanaalzone (2003)
278,SourceLink,Beleidsvisie Noordhollandsch-Kanaalzone (2003)
279,SourceLink,Beleidsvisie Noordhollandsch-Kanaalzone (2003)
280,SourceLink,Beleidsvisie Noordhollandsch-Kanaalzone (2003)
281,SourceLink,Beleidsplan Binnenstad (1993)
282,SourceLink,Beleidsplan Binnenstad (1993)
283,SourceLink,Beleidsplan Binnenstad (1993)
284,SourceLink,Beleidskader Verlichting (2017)
285,Image,Beleidskader Verlichting 12 (v).jpg
285,Image,Beleidskader Verlichting 14 (v).JPG
285,SourceLink,Beleidskader Verlichting (2017)
286,Image,Beleidskader Verlichting 13 (v).jpg
286,Image,Beleidskader Verlichting 17 (v).jpg
286,SourceLink,Beleidskader Verlichting (2017)
287,SourceLink,Beleidskader Verlichting (2017)
288,SourceLink,Beleidskader Verlichting (2017)
289,SourceLink,Beleidskader Verlichting (2017)
290,SourceLink,Beleidskader Verlichting (2017)
291,SourceLink,Beleidskader Verlichting (2017)
292,Image,Beleidskader Verlichting 15 (v).jpg
292,Image,ovl_puccini (3).jpg
292,Image,ovl_puccini (2).jpg
292,SourceLink,Beleidskader Verlichting (2017)
293,SourceLink,Beleidskader Verlichting (2017)
294,Image,Beleidskader Verlichting 18 (v).jpg
294,Image,vrijlevende dieren 1 (v).jpg
294,SourceLink,Beleidskader Verlichting (2017)
295,SourceLink,Beleidskader Verlichting (2017)
296,SourceLink,Beleidskader Verlichting (2017)
297,SourceLink,Beleidskader Verlichting (2017)
298,SourceLink,Beleidskader Verkeersnetten (2018)
299,SourceLink,Beleidskader Verkeersnetten (2018)
300,Image,Plusnet OV 1 (v).jpg
300,Image,Plusnet OV 2 (v).jpg
300,SourceLink,Beleidskader Verkeersnetten (2018)
301,Image,plusnet auto 1 (v).jpg
301,Image,plusnet auto 2 (v).jpg
301,SourceLink,Beleidskader Verkeersnetten (2018)
302,Image,Hoofdnet auto 1 (v).jpg
302,Image,Hoofdnet auto 2 (v).jpg
302,SourceLink,Beleidskader Verkeersnetten (2018)
303,SourceLink,Beleidskader Verkeersnetten (2018)
304,SourceLink,Beleidskader Verkeersnetten (2018)
305,Link,"Afwegingskader fietsstraten, fietspaden en fietsstroken (2020).pdf"
305,SourceLink,Beleidskader Verkeersnetten (2018)
306,Image,plusnet fiets 1 (v).jpg
306,Image,Fiets 1 (v).jpg
306,Link,"Afwegingskader fietsstraten, fietspaden en fietsstroken (2020).pdf"
306,SourceLink,Beleidskader Verkeersnetten (2018)
307,Link,Afwegingsleidraad Verkeersnetten Amsterdam (2017).pdf
307,SourceLink,Beleidskader Verkeersnetten (2018)
308,SourceLink,Beleidskader Verkeersnetten (2018)
309,SourceLink,Beleidskader Verkeersnetten (2018)
310,Link,Afwegingsleidraad Verkeersnetten Amsterdam (2017).pdf
310,SourceLink,Beleidskader Verkeersnetten (2018)
311,Link,Afwegingsleidraad Verkeersnetten Amsterdam (2017).pdf
311,SourceLink,Beleidskader Verkeersnetten (2018)
312,Link,Afwegingsleidraad Verkeersnetten Amsterdam (2017).pdf
312,SourceLink,Beleidskader Verkeersnetten (2018)
313,Image,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen - voorzieningen per 10.000 woningen.jpg"
313,Image,groen 2 (v).jpg
313,Image,Spelen 1 (v).jpg
313,SourceLink,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen (2018)"
314,Image,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen - tabel referentienormen I.jpg"
314,Image,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen - tabel referentienormen II.jpg"
314,Image,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen - tabel referentienormen III.jpg"
314,SourceLink,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen (2018)"
315,Image,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen - tabel referentienormen I.jpg"
315,Image,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen - tabel referentienormen II.jpg"
315,Image,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen - tabel referentienormen III.jpg"
315,Link,Inspiratieboek Spelen in de stad (2019).pdf
315,Link,Informatiekaart Kinderen niet meer Buiten Spel.pdf
315,SourceLink,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen (2018)"
316,Image,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen - tabel referentienormen I.jpg"
316,Image,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen - tabel referentienormen II.jpg"
316,Image,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen - tabel referentienormen III.jpg"
316,SourceLink,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen (2018)"
317,Image,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen - tabel referentienormen I.jpg"
317,Image,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen - tabel referentienormen II.jpg"
317,Image,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen - tabel referentienormen III.jpg"
317,SourceLink,"Amsterdamse referentienorm voor maatschappelijke voorzieningen, groen en spelen (2018)"
318,Image,Agenda Groen - Zoneringskaart.jpg
318,SourceLink,Agenda Groen (2015)
319,Image,Agenda Groen - Zoneringskaart.jpg
319,SourceLink,Agenda Groen (2015)
320,Image,Agenda Groen - Zoneringskaart.jpg
320,Image,sloterpark 1 (v).jpg
320,SourceLink,Agenda Groen (2015)
321,Image,Agenda Groen - Zoneringskaart.jpg
321,Image,bretten 1 (v).jpg
321,Image,bretten 2 (v).jpg
321,SourceLink,Agenda Groen (2015)
322,Image,stadspark 2 (v).jpg
322,Image,stadspark 1 (v).jpg
322,Image,stadspark 3 (v).jpg
322,SourceLink,Agenda Groen (2015)
323,Link,Inrichtingsprincipes Groene Pleinen (2020).pdf
323,SourceLink,Agenda Groen (2015)
324,Image,Agenda Groen - Stadsparkenkaart.jpg
324,Image,toegankelijk 7 (v).jpg
324,Image,Vondelpark 1 (v).jpg
324,SourceLink,Agenda Groen (2015)
325,Image,Agenda Groen - Stadsparkenkaart.jpg
325,SourceLink,Agenda Groen (2015)
326,Image,vrijlevende dieren 1 (v).jpg
326,Image,vrijlevende dieren 3 (v).jpg
326,Image,vrijlevende dieren 4 (v).jpg
326,SourceLink,Agenda Dieren (2015)
327,Image,Honden 4 (v).jpg
327,Image,Honden 1 (v).jpg
327,SourceLink,Agenda Dieren (2015)
328,SourceLink,Agenda Dieren (2015)
329,SourceLink,Agenda Dieren (2015)
330,SourceLink,Agenda Dieren (2015)
331,Image,Age Friendly 1 (v).jpg
331,Image,Age Friendly 2 (v).jpg
331,Image,Age Friendly 3 (v).jpg
331,Link,Onderzoek zorg en ruimte voor ouderen (2016).pdf
331,Link,Brochure Age Friendly City (2017).pdf
331,SourceLink,Actieplan Age Friendly City (2017)
332,Image,Rainproof_regenwaterknelpuntenkaart_HIOR.jpg
332,Image,Rainproof_Bellamybuurt_oplossingenkaart_HIOR.jpg
332,Image,Rainproof_factsheet De Baarsjes Oud West_HIOR.jpg
332,SourceLink,1 Amsterdam Heel & Schoon (2017)
333,SourceLink,1 Amsterdam Heel & Schoon (2017)
334,SourceLink,"(voormalig) HIOR Westerpark (2006, vervallen 2016)"
335,SourceLink,"(voormalig) HIOR Westerpark (2006, vervallen 2016)"
336,SourceLink,"(voormalig) HIOR Westerpark (2006, vervallen 2016)"
337,Image,Diemerpark 1 (v).jpg
337,Image,Gebiedsontwikkeling 1 (v).jpg
337,Image,Watergraafsmeer 1 (v).jpg
337,Image,Javastraat 1 (v).jpg
337,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
338,Image,HIOR Oost - kaart krappe ruime bemeten wijken.jpg
338,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
339,Image,HIOR Oost - ligging krappe wijken.jpg
339,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
340,Image,HIOR Oost - ligging ruime woonwijken.jpg
340,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
341,Image,HIOR Oost - ligging bemeten wijken.jpg
341,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
342,Image,HIOR Oost - ligging bedrijventerreinen.jpg
342,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
343,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
344,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
345,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
346,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
347,Image,HIOR Oost - afmeervoorzieningen.jpg
347,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
348,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
349,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
350,Image,kunst oost 1 (v).jpg
350,Image,kunst oost 2 (v).jpg
350,Image,kunst oost 3 (v).jpg
350,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
351,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
352,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
353,Image,parkeren oost 1 (v).jpg
353,Image,parkeren oost 2 (v).jpg
353,SourceLink,"(voormalig) HIOR Oost (2012, vervallen 2016)"
354,SourceLink,"(voormalig) HIOR Nieuw-West, deel I (2011, vervallen 2016)"
355,SourceLink,"(voormalig) HIOR Nieuw-West, deel I (2011, vervallen 2016)"
356,SourceLink,"(voormalig) HIOR Nieuw-West, deel I (2011, vervallen 2016)"
357,SourceLink,"(voormalig) HIOR Nieuw-West, deel I (2011, vervallen 2016)"
358,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
359,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
360,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
361,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
362,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
363,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
364,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
365,Link,PvE Natuurvriendelijke Oevers (2023).pdf
365,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
366,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
367,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
368,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
369,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
370,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
371,Image,kunst noord 1 (v).jpg
371,Image,kunst noord 2 (v).jpg
371,Image,kunst noord 3 (v).jpg
371,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
372,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
373,Image,spelen noord 3 (v).jpg
373,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
374,Image,spelen noord 1 (v).jpg
374,Image,spelen noord 2 (v).jpg
374,Image,spelen noord 3 (v).jpg
374,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
375,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
376,Image,spelen noord 1 (v).jpg
376,Image,spelen noord 3 (v).jpg
376,Image,kunst noord 2 (v).jpg
376,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
377,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
378,SourceLink,"(voormalig) HBOR Noord (2015, vervallen 2016)"
379,SourceLink,"(voormalig) HBIOR Zuidoost (2011, vervallen 2016)"
380,SourceLink,"(voormalig) HBIOR Zuidoost (2011, vervallen 2016)"
381,Image,Buitengewoon goed zuid - zones.jpg
381,SourceLink,"(voormalig) Buitengewoon Goed Zuid (2014, vervallen 2016)"
382,Image,Buitengewoon goed zuid - kansenkaart.jpg
382,Image,berlage 1 (v).jpg
382,Image,berlage 2 (v).jpg
382,SourceLink,"(voormalig) Buitengewoon Goed Zuid (2014, vervallen 2016)"
384,SourceLink,Structuurplan voor Groen in West (2012)
385,Image,Westerpark 1 (v).jpg
385,Image,Rembrandtpark 2 (v).jpg
385,Image,Erasmuspark 1 (v).jpg
385,SourceLink,Structuurplan voor Groen in West (2012)
386,SourceLink,Structuurplan voor Groen in West (2012)
387,SourceLink,Structuurplan voor Groen in West (2012)
388,Image,Structuurplan Groen in West - Groen in de buurt.jpg
388,Image,Geveltuin 1 (v).jpg
388,Image,straat groen West 1 (v).jpg
388,SourceLink,Structuurplan voor Groen in West (2012)
389,Image,Structuurplan Groen in West - Groenstructuuplankaart.jpg
389,SourceLink,Structuurplan voor Groen in West (2012)
390,Image,Touringcarbeleid - gebieden.jpg
390,Image,Touringcar 1 (v).jpg
390,Image,Touringcar 3 (v).jpg
390,Image,Touringcar 6 (v).jpg
390,SourceLink,Notitie Touringcarbeleid Amsterdam 2012-2020 (2012)
391,Image,Touringcarbeleid - gebieden.jpg
391,Image,Touringcar 2 (v).jpg
391,Image,Touringcar 3 (v).jpg
391,Image,Touringcar 7 (v).jpg
391,SourceLink,Notitie Touringcarbeleid Amsterdam 2012-2020 (2012)
392,Image,Touringcarbeleid - gebieden.jpg
392,SourceLink,Notitie Touringcarbeleid Amsterdam 2012-2020 (2012)
393,Image,Touringcarbeleid - gebieden.jpg
393,Image,Touringcar 9 (v).jpg
393,Image,Touringcar 10 (v).jpg
393,SourceLink,Notitie Touringcarbeleid Amsterdam 2012-2020 (2012)
394,Image,Touringcarbeleid - gebieden.jpg
394,SourceLink,Notitie Touringcarbeleid Amsterdam 2012-2020 (2012)
395,Image,Touringcarbeleid - gebieden.jpg
395,SourceLink,Notitie Touringcarbeleid Amsterdam 2012-2020 (2012)
396,SourceLink,"Handboek Rood, Standaard voor het Amsterdamse Straatbeeld (Puccinimethode) (2021)"
397,Link,Informatiekaart Kinderen niet meer Buiten Spel.pdf
397,SourceLink,"Handboek Rood, Standaard voor het Amsterdamse Straatbeeld (Puccinimethode) (2021)"
398,Image,Beleidskader Puccinimethode - buurtplein.jpg
398,SourceLink,"Handboek Rood, Standaard voor het Amsterdamse Straatbeeld (Puccinimethode) (2021)"
399,Image,Handboek Rood - 50 klassiek 1.jpg
399,Image,Handboek Rood - 50 klassiek 1 3D.jpg
399,Image,Handboek Rood - 50 klassiek 3.jpg
399,Image,Handboek Rood - 50 klassiek 3 3D.jpg
399,Image,Handboek Rood - 50 modern 3D.jpg
399,SourceLink,"Handboek Rood, Standaard voor het Amsterdamse Straatbeeld (Puccinimethode) (2021)"
400,Image,Handboek Rood - 30 klassiek 1.jpg
400,Image,buurstraat_1.jpg
400,Image,Handboek Rood - 30 klassiek 3 3D.jpg
400,Image,fietsstraat_handboek.jpg
400,SourceLink,"Handboek Rood, Standaard voor het Amsterdamse Straatbeeld (Puccinimethode) (2021)"
401,Image,Handboek Rood - 30 straat centrumdetail 1.jpg
401,Image,Handboek Rood - 30 straat centrumdetail 2.jpg
